hash,reviewer,iunderstd,understd,bfc,bpc,prc,nfc,asc,spec,obc,safety,patchset,comment
0f12a22f37,jesus,4,True,4,0,0,0,0,0,0,4.0,False,"INFO. This seems like a cleat BFC: a table has to be flushed before doing some other action, otherwise old data will remain in it. I think it is BFC and not BPC because there are clear scenarios in which the fix is needed (whenever the table is later reused). In fact, in of the messages in the thread [1], I read ""this fix is needed for correctness"" and ""This fixes a regression that was introduced by recent changes to the TLB flushing code"", which reinforces the idea that this is a BFC.

In any case, this leads to think about when do we exactly have a bug fix (versus a bug prevention). Maybe we should dig a bit more on this. A bug fix could be when there is at least a clear scenario when there would be a malfunction, while a bug prevention would be when ""reasonable measures are taken to avoid cases that could lead to a malfunction, but no specific scenario of such malfunction can be described"". Or it should be ""is described""? Food for thought...

[1] https://lore.kernel.org/all/f125dd0d-034a-9d7a-c446-19e817a94b38@amd.com/"
60f6fe665e,jesus,3,True,0,4,0,0,0,0,0,4.0,False,"From the commit comment: ""Make dcn315 base its clock table off dcfclk rather than fclk"". In other words, reading [1], make the device base its clock table off Display Controller Fabric Clock rather than Fabric Clock. This seems like a BFC (if it is fixing a bug) or a BPC commit (if it is preventing bugs that may happen because of the selection of a wrong clock in some circumstances). Since the device seems to be working before the commit, and no specific scenario is mentioned, I tend to think it is the second case, so I classify it as BPC. However, in the same patch there is also ""adds some sanity checking to make sure an empty pmfw table does not result in invalid dal clocks"", which means this is also a BPF because of that (in this case, a bug is prevented, but there is no specific scenario of how the code as it is now could be causing a malfunction).

I couldn't find a patchset (I couldn't find this message in LORE).

[1] https://docs.kernel.org/gpu/amdgpu/display/dc-glossary.html"
f716113aac,jesus,4,True,0,4,0,0,0,0,0,4.0,True,"Prevention of unspecified malfunctions: ""Check the table signatures and checksums and verify that the tables exist before accessing them""."
9995c1d096,jesus,4,True,0,0,4,0,0,0,0,0.0,True,"INFO. This commit doesn't seem to fix any bug, or prevent any bug. It is improving the implementation of a specific case, as was suggested by reviewers of a previous commit. From this point of view, it seems it is a PRC. There could be reasons for considering it a NFC, because the commit comment says: ""This would allow for a more consistent resource management for platforms where PAUSE and STOP are handled differently"", which may imply that some new functionality is being added for that kind of platforms. But I find this case to be weak enough to still consider the bug as a PRC.

However, this could be an interesting example for defining where ""perfective commits"" end (in general, they are assumed to not change functionality: does this commit change it?), and where ""new feature"" starts (in this case, it could be that supporting those platforms where PAUSE and STOP and handled differently is enough of a reason to consider it as a new feature?"
e730558adf,jesus,4,True,0,0,0,4,0,4,0,4.0,True,"INFO. Interesting case. At first glance, it seems like refactoring, thus PRC. But when looking in more detail, behavior is changed (see description of several changes in the commit message), thus this would imply a change in implementation, and therefore a NFC. I annotate it as such. However, it would be interesting to see if a more clear line can be drawn between refactoring and changing specs (and their implementation), or between refactoring and fixing how specs are implemented (in this case, it could be understood that the previous implemenation was wrong, and therefore this is a fix). Or maybe all we have is shadows of grey between all these three cases. In this case, I'm annotating it as change in specs, since I assume this is implicitly changing specs to the new behavior. But this is obviously arguable."
42da167bbd,jesus,4,True,0,0,4,0,4,0,0,0.0,True,"Apparently, this is just refactoring (change in names in labels), due to some warning popped out by some new checks (""The recent addition pinctrl.yaml [...] resulted in some node name warnings"")."
24a3db53ec,jesus,4,True,0,0,4,0,4,0,0,0.0,True,"INFO. Fixes some warning in the build process, apparently just by refactoring, and apparently with no implications for bug prevention.

This is an interesting case of when it is bug prevention, and when it is just a perfective change. In the definitions, we have drawn the line in if it is impacting possible bugs (bug prevention) or not (perfective change). But in cases like this, there could be shadows of grey: the refactoring could lead to better understandable code, and less chances for future bugs. This said, I guess the line should be in possible scenarios of preventing bugs (eg, avoiding using a null pointer), vs general refactoring which could lead to better understanding, but no specific malfunction avoided, even just as a possible scenario."
23347c90e2,jesus,4,True,0,0,4,0,4,0,0,0.0,True,"Same case as 24a3db53ec (exactly same case, but in other files)."
7cbeeb0553,jesus,4,True,0,4,0,0,4,0,0,4.0,False,"INFO. This is a bug prevention commit, to fix a warning raised by the compiler. As in other cases, this could be just refactoring (changing the type of a variable), but I tend to consider this as a help for catching future bugs, and therefore BPC. There is room for discussion, anyway."
4e05a4b329,jesus,4,True,4,0,0,0,0,0,0,4.0,True,"INFO The patch is in a patchset titled ""Fix race conditions in rxe_pool"". The patch seems to fix one of this by changing the order to flush a table. So, I think this is a BFC, since there would be race conditions if the patch is not applied (in fact, the patch also explains why the current code is not working in some cases): ""The ref is never 0 today because the tasklets are flushed before the ref is dropped. The next patch changes this so that the ref is dropped then the tasklets are flushed.""

It is interesting how annotators explain ""add check to detect possible failures"" when in fact, I think it fixes the code so real malfunction cases are fixed.

Interesting case of the line between fixing a bug and preventing a bug."
a3b774342f,jesus,4,True,4,0,0,0,4,0,0,4.0,False,"INFO. This fixes an error, by not detecting shift values that are too large.

Annotators tend to think it is more a BPC than a BFC. Again, this could be a sympthom of drawing better the line between both, or that there are shadows of grey...

The error is detected by specific code in the kernel (the error is shown in the commit message, thus this is also an ASC."
82cd4bacff,jesus,4,True,4,0,0,0,0,0,0,4.0,True,"This commit fixes an error when ""the transaction ID passed to as argument is 0"". Those messages should be considered, and not ignored, and that is what this commit does. So, BFC.
"
da4363457f,jesus,4,True,0,0,4,0,4,0,0,0.0,False,"Refactoring, with apparently no effect on functionality. Suggested by warnings while compiling, so ASC.

None of the annotators identified it the same way I did (?)"
690b2549b1,jesus,4,True,4,0,0,0,0,0,0,4.0,False,"Bug fix, consisting in ensuring a variable coming from the user cannot ""write beyond the end
of dma_buffer[]"".

Curiously enough, annotators consider it as a BPC mostly... Maybe because it is not clear when user functions could use the variable for overwriting beyond the end of the buffer?"
d6f8168e43,jesus,4,True,0,0,4,0,4,0,0,0.0,False,"Correctly cast the return value of a function, which for some archs returns a different type. This doesn't seem to cause errors, since it is only used for printing a warning message at build time, so it doesn't seem to be a BFC or a BPC, but a PRC. This also removes a build-time warning (thus, ASC)."
403d50341c,jesus,3,True,4,0,0,0,0,0,0,4.0,False,"Fixes a problem in a function for copying memory, by having into account some offsets. Seem to fix a bug, which would happen when those offsets are not considered, although I'm not 100% sure I correctly understand the patch."
647df0d41b,jesus,4,True,0,0,4,0,4,0,0,0.0,False,"A warning is printed due to a formatting error for a variable, which is fixed by casting it. Since it doesn't change functionality (besides not triggering the warning), it is not a bug fix or prevention. So, PRC. Also, ASC because it was suggested by the warning."
ec906102e5,jesus,4,True,0,0,4,0,4,0,0,0.0,False,"A performance test is failing, and it is fixed. This does not deal with bugs in the kernel, but helps to test performance, therefore PRC. Triggered by an error when running the tests, so ASC."
9577fc5fdc,jesus,4,True,0,0,4,0,0,0,0,0.0,True,"INFO. Avoid logging an errror in a case when it is misleading. Considering that log printing is not part of the functionality, this is not dealing with a bug, thus PRC.

Important: we should clarify if error and warning logs are part of the functionality (and therefore, subject to specs) ir not."
a382f8fee4,jesus,4,True,4,0,0,0,0,0,0,4.0,False,"A certain function (BUG_ON) should not be called in some circumstances, because it may halt the system with locks. Instead, some other function that let the system continue after logging an error should be used. Doing it in some other way goes against specs of what to do in those cases. So, bug fix."
d147553b64,jesus,3,False,4,0,0,0,0,0,0,4.0,True,"To understand UNTRAIN_RET, I checked the source code [1], and some info in the Internet. Apparently, this is related to mitigating bugs such as RETBleed (see for example [2]). I assume that this commit tries to ensure that the mitigation is also done in the Xen case. Thus, BFS. However, I'm not completely sure, this would be one of those cases where somebody with good knowledge of the code would be specially useful.

[1] https://github.com/torvalds/linux/blob/ee9a43b7cfe2d8a3520335fea7d8ce71b8cabd9d/arch/x86/include/asm/nospec-branch.h#L281
[2] https://www.phoronix.com/news/AMD-SRSO-Inception-Fixes-2024"
6cc2714e85,jesus,3,True,4,0,0,0,0,0,0,4.0,True,"INFO. Use the correct constant in a comparison. I think we can assume the old one was erroneous, thus this is a bug fix.

If the old one was not completely correct, but doesn't cause problems (for example, because both have the same value), this would be a bug prevention commit (preparing for the case that the values differ). But I cannot tell that without a better understanding of the code."
e60414644c,jesus,4,True,0,0,4,0,4,0,0,0.0,False,"There was a warning message printed at boot time. It is detected that it is due to a node not being used. It is fixed by removing the node. Functionality doesn't change, so I understand it is not a BFC or a BPC. I classify it as a PRC."
cbd2574854,jesus,4,False,0,0,4,0,0,0,0,0.0,True,"This is a part of a patchset re-implementing socket multi-receive. Functionality seems to remain the same. So, the patchset is perfective (improves performance), and thus this commit too."
932be3e95b,jesus,4,True,0,4,0,0,0,0,0,4.0,False,"INFO. Fix a data structure. The fix could have implications when zeoring or counting the size of the data structure. Thus, bug preventing (no specific malfunction is mentioned).

But the story becomes more interesting when reading an answer in the thread: ""since those fields were not used before and IIRC the below result struct size is set dynamically (the h/w doesn't expect a fixed size) this doesn't need to be backported to stable trees"" [1]. So, it seems this is a new feature being implemented, but still not in use. From this point of view, it could be considered either as a part of the new feature (being fixed before it really enters production) or as a preventive commit (the feature was implemented, and this is an early fix). I lean to the latter.

[1] https://lore.kernel.org/all/165691958960.3764.6967842126015044710@kwain/
"
7460ade1fc,jesus,4,True,0,0,4,0,0,0,0,0.0,True,"This commit deals with tasks being in a critical section (within a RCU, read-copy-update [1], protection schema), and more concretely, in a RCU tasks schema [2] (data is protected until no task has a reference to it). The commit can be found as a part of a patchset [3] which is presenetd as ""This series provides updates for the RCU Tasks family, perhaps most notably reducing the CPU overhead of RCU Tasks Trace grace periods"". Therefore, it seems these changes do not fix a bug, but improves performance. Thus, PRC.

From the description of the annotators, it seems that they focus on the specific commit, not having the whole patchset into account.

[1] https://www.kernel.org/doc/html/next/RCU/whatisRCU.html
[2] https://lwn.net/Articles/607117/
[3] https://lore.kernel.org/all/20220620225402.GA3842369@paulmck-ThinkPad-P17-Gen-1/"
fd8b330ce1,jesus,4,True,0,0,4,0,0,0,0,0.0,False,"It seems a duplicate function entered the code unnoticed. This commit removes the dup. It doesn't seem to have any impact on functionality. So, I think it is a PRC."
7e193a42c3,jesus,4,True,0,4,0,0,0,0,0,4.0,False,"INFO. Change in the code due to a new functionality (but implemented several years ago): a module for fixed bitrates for the CAN bus. Apparently, changes in bitrates using that module were possible when configured via netlink, but they shouldn't, which is what this commit fixes.

I doubt between BFC (it fixes a possible scenario) or BPC (just prevents for some possible bugs when trying to change the bitrate, but that is not possible). I finally decide the latter, because according to [1], likely the problem didn't happen because the code calling this does not enter into that scenario.

[1] https://lore.kernel.org/all/20220611172438.59ad6167.max@enpas.org/"
8094029330,jesus,4,True,4,0,0,0,0,0,0,0.0,True,A bug is described in the commit message. The commit fixes it.
1ee6c5abeb,jesus,4,True,0,0,4,0,4,0,0,4.0,False,"INFO. A wrong assumption on how interrupt lines work is fixed, using the right data to determine when an interrupt is activated. This cleans some warning message, which seem to have triggered the commit. It seems in the case described, the code was working (if we don't consider those warning messages), likely because the code was expecting edge rising, while the devices were using level high (which has an edge rising when the interrupt starts). Thus, a perfective commit: the code is ""better"" by using the right data, and the warning message is removed.

 However, an interesting discussion: the use of the wrong data (edge rising instead of info in Devicetree) should be considered as a bug? In that case this would be a BFC... And of course, the discussion on whether fixing warning messages should be considered a change in functionality, and thus this could be fixing a bug just by causing that warning to no longer appear."
3470079687,jesus,4,True,4,0,0,0,0,0,0,0.0,True,"INFO. This commit fixes an error (EBUSY in some circumstances) by allowing the MTU to be changed with the device up, if a correct request for changing the MTU arrives. So, this seems like a BFC to me, with a clear description of the malfunction in the commit message.

This could be a part of a NFC if we would consider that letting the device change the MTU while up is a new feature (since the device was already implemented without that feature). Again, this could be a matter of ""real, external specs"" (which allow for the change in MTU in any moment) vs ""Linux specs"", which maybe would define spec of the device as not allowing for that MTU change when the device was up, and now changing to allow for it."
cc1049ccee,jesus,4,True,4,0,0,0,0,0,4,4.0,False,"Fixes a bug, which is described in the commit text (the scenario causing the bug). The bug indeed seems a regression."
9f22f95951,jesus,4,True,0,0,0,4,0,4,0,0.0,True,"INFO. Specific config info for two cameras, which ""don't implement the power line correctly"". This could be a bug (those cameras were not well supported), but also a new feature, since likely those two cameras were not supported at all, and are supported now. Again, this is a matter of deciding if those two cameras were in-specs or off-specs before this commit. Let's assume they were off-specs (in principle, the previous code was correct, in the sense it supported all other supported cameras), and this commit is putting these cameras in-specs, and at the same time, supporting them.

In addition, this commit is part of a patchset [1] which states: ""The goal is still to support the UVC 1.5 power line frequency control extra option (patch 1/7), and work around an issue with devices that do not implement support for disabling the power line frequency (patches 2/7 to 7/7)."" Which again seems to be a new feature (supporting ""UVC 1.5 power line frequency control extra option"").

In any case, yet another example of how definition of what is in-specs and what is off-specs is fundamental to decide if a commit is fixing a bug or adding new functionality.

[1] https://lore.kernel.org/all/20220617235610.321917-1-ribalda@chromium.org/"
aa303964bc,jesus,3,True,0,0,0,4,0,4,0,0.0,True,"The commit refers (indirectly) to the implementation of PSR-SU for amdpgu, which was included in this patchset [1]. This reference can be found in the first commit of the patchset to which this commit belongs [2]: ""PSR-SU is implemented in upstreamed dmub FW but not enabled on DM and DC. We'd add necessary and missing definitions in dmub cmd header to align w/ the up-to-date DMUB FW for PSR-SU support."" An in particular, in this commit we read ""We need to implement the VSC packet rev4 that is required by PSRSU"". So, I think this is a part of the implementation of a new feature, the support of PSR-SU for DM and DC. It is not clear to me if we should also consider this as a change in specs (parallel to its implementation), or if that change was implicit when PSR-SU was implemented. I'm considering the change in specs is now, considering the previous change was changing the specs for ""generic support for PSR-SU for amdpgu"", and now this one extends the specs to specific support for DM and DC.

[1] https://lists.freedesktop.org/archives/amd-gfx/2022-May/078751.html
[2] https://lore.kernel.org/all/20220505142323.2566949-2-dingchen.zhang@amd.com/"
cff35798fa,jesus,4,True,4,0,0,4,0,4,0,0.0,False,"INFO. This commit seems to fix a problem with some new ASICS: ""GFX10 and up have work group processors (WGP) and WGP mode is the native compile mode"". Once again, this could be a bug fix (those ASICS are not working as intended, so a bug), or as the implementation of a new feature (those ASICS were not supported, because they were off-specs, and are now supported and in-specs because of this commit). I lean towards the latter, since those ASICS could not be in-specs when they still didn't exist (when, appartently, the code that is fixed now was written).

Apparently, all three annotators lean towards BFC instead."
747c7cf159,jesus,4,True,4,0,0,0,0,0,0,4.0,True,"The comment for the partchset reads: ""This patch series adds trigger buffer support with data ready interrupt, separate channel for step counter, an event for step change interrupt, activity recognition and activity/inactivity event support."" [1]. This seems to imply a new feature (or several new features) are being implemented. However, the patch itself seems more like a fix. The explanation in the commit diff (LSB stands for ""least significative bit"") is detailed, and seems to imply that the previous values were wrong. So, I lean towards BFC in this case. Somebody with better understanding of the code could say otehrwise, anyway.

[1] https://lore.kernel.org/all/20220505133021.22362-1-jagathjog1996@gmail.com/"
0704a8586f,jesus,4,True,0,0,3,0,0,0,0,0,False,"INFO. This seems like a refactoring. There are two fields that can be used to create a set of sysfs files, and they are transitioning to a new one. This commit does the transition for s390, with the idea of removing the old field soon. Thus, functionality doesn't change, so no NFC, and no bug seems to be present. I think this is a PRC. "
c5e97ed154,jesus,4,True,0,0,4,0,0,0,0,0,True,"INFO. This doesn't seem to be exactly fixing an error, since the old functionality apparently was working, and no specific problem with it is mentioned. The new one could be better, but it is not clear if it prevents some bug. So, I think it is just a refactoring, thus PRC.

In addition, the commit is a part of a patchset, ""Separate struct slab from struct page"" [1], which seems clearly as refactoring.

[1] https://lore.kernel.org/all/20220104001046.12263-1-vbabka@suse.cz/"
4f9f531e15,jesus,4,True,0,0,4,0,0,0,0,0,False,"Apparently, this is just a refactoring and code clean-up."
258030acc9,jesus,4,True,0,0,4,0,0,0,0,0,True,"Refactoring. Making a field in a struct smaller, because the extra space is not needed. It is also a part of a ""cleanup"" patchset [1]

[1] https://lore.kernel.org/all/20220105132141.2648876-1-vladimir.oltean@nxp.com/"
3044a4f271,jesus,4,True,0,0,4,0,0,0,0,0,True,"Part of a patchset stating ""this series consists of a lot of cleanups and preparation work to improve FIFO handling."" [1] It seems like refactoring.

[1] https://lore.kernel.org/all/20220105154300.1258636-1-mkl@pengutronix.de/
"
8512559741,jesus,4,True,0,0,4,0,0,0,0,0,True,"INFO. A more specific function, which includes printing a log with the reason for dropping a package, is used. It seems this will help to find root cause for bugs in the future (although won't prevent them happening), so this is a PRC.

It is a part of the patchset ""the interface kfree_skb_with_reason() is introduced(), which is used to collect skb drop reason, and pass it to 'kfree_skb' tracepoint"" [1]. So, it is maybe even more clear that our commit is just a refactoring using this new kfree_skb_with_reason().

[1] https://lore.kernel.org/all/20220109063628.526990-1-imagedong@tencent.com/
"
18451db82e,jesus,4,True,0,0,0,4,0,0,0,0,True,"INFO. This commit is a part of the patchset ""Generate UDP src port with flow label or lqpn/rqpn"" [1]. The patchset, and the commit, seem to be adding new functionality (in fact, the commit just adds a function, not calling it). I assume the change in spec ""came earlier"" (maybe with the first commit in the patchset, maybe earlier), when the kernel people decided they were to support this functionality for UDP. Maybe we would need somebody with better knowledge to know if this is really new functionality.

[1] https://lore.kernel.org/all/20220106180359.2915060-1-yanjun.zhu@linux.dev/"
3b9cb4ba4b,jesus,4,True,0,0,4,0,0,0,0,0,True,"""Replace kthread_create_on_node/kthread_bind/wake_up_process() with kthread_run_on_cpu() to simplify the code."" It seems like a clear refactoring, with no change in functionality. It is a part of a patchset that adds the helper function kthread_run_on_cpu() [1], so more in favor of a refactoring.

[1] https://lore.kernel.org/all/20211022025711.3673-5-caihuoqing@baidu.com/T/#m24724ebdf1ffd5d7a0ccd36f9f14e7b4614e58e9"
f2fed022aa,jesus,4,True,0,0,4,0,0,0,0,0,False,"The subject is ""use swap() to make code cleaner"". So, it seems like a refactoring."
1eba86c096,jesus,4,True,4,0,0,0,0,0,0,0,True,"INFO. ""Ensure that some memory corruptions are prevented by checking at the time of insertion of entries into user page tables that there is no illegal sharing."" So, it seems a first sight like a BPC. But reading in detail, it seems it is a bit more than that: there is at one specific bug that was found, and that this commit fixes. Therefore, this is a BFC. 

This is, assuming the difference between BFC and BPC is the description of a specific case when the commit would fix a malfunction.
"
f346f32701,jesus,4,True,0,0,0,0,0,0,0,0,False,"INFO. Add new name to MAINTANERS file. This is an interesting case which is not a BFC, a BPC, a PRC or a NFC. It doesn't have to do with code. So, 0 in all of them."
9a9acdccdf,jesus,4,True,4,0,0,0,0,0,0,0,True,"There is an error handling path, a release of the DMA channel is needed. This seems to be a clear BTF, since a clear scenario of malfunction (in which the DMA channel would not be released) is fixed."
805a3ebed5,jesus,4,True,0,0,4,0,0,0,0,0,True,"This seems like a clear refactoring. It is a part of a patchset ""init clean up #ifdefs"" [1]. This reinforces the idea of it being refactoring, thus PRC.

[1] https://lore.kernel.org/all/20211206150353.731-1-jszhang@kernel.org/"
