hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
208cc9fe6f,Abhishek,4,Fixes incorrect address type  used for boundary checks.,4,0,0,0,0,0,4.0,4.0,0.0,4.0,0.0,The bug directly involves memory addressing for DMA operations.,349.2773988246918,False,True,,False,True,True
7dae459f5e,Abhishek,4,Fixes a NULL pointer dereference bug.,4,0,0,0,0,0,4.0,4.0,0.0,0.0,4.0,Incorrect handling of information,14.226781845092772,False,True,,False,False,
3bea83b68d,Abhishek,4,Code refactoring,0,0,4,0,0,0,,,,,,,46.11905288696289,False,True,,False,True,True
0c9f178778,Abhishek,4,"Code refactoring, code cleanup",0,0,4,0,0,0,,,,,,,32.91629219055176,False,False,,False,False,False
d49fc69293,Abhishek_1,4,bpc,0,4,0,0,0,0,0.0,0.0,,,,,29.73455286,False,False,,False,False,False
a156f09c90,Abhishek_1,4,bpc,0,4,0,0,0,0,4.0,4.0,4.0,0.0,0.0,This bug directly relates to the timing of when the exception table is sorted.,21.03511095,False,False,,False,False,False
5d543f13e2,Abhishek,4,Resolves bug related to the counting of mapped file pages. It fixes a race condition and also issue related to memory.,4,0,0,0,0,0,4.0,2.0,4.0,4.0,0.0,Race condition and memory also,111.84128189086914,False,True,,False,True,
602a4eda68,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,30.894256830215458,False,True,,False,False,False
eab25b4f93,Abhishek,4,Introduces new functionality.,0,0,4,4,4,0,,,,,,,71.99597811698914,False,True,,False,True,True
f059b46e6f,Abhishek,4,It is not a BFC rather it  introduces a new driver for the uPI uG3105 battery monitor.,0,4,4,4,0,0,,,,,,,114.20696997642516,False,True,,False,True,True
de85193cff,Abhishek,4,It fixes a specific issue where the driver could attempt to cancel a non-initialized delayed work item.,4,0,0,0,0,0,4.0,2.0,2.0,0.0,0.0,Can be timing and execution but not sure.,104.90634489059448,False,True,,False,False,True
d016fc7ab5,Abhishek,4,code refactoring,0,0,4,0,0,0,,,,,,,38.71508979797363,False,True,,False,False,True
10377bb293,Abhishek,4,Improves the code.,0,4,4,0,0,0,,,,,,,108.5776710510254,False,True,,False,False,True
8c70bd5802,Abhishek,4,It BPC as it updates the intel-lpss driver.,0,4,0,4,0,0,,,0.0,0.0,0.0,,185.3920860290527,False,True,,False,False,True
a45194b9de,Abhishek,4,Documentation update.,0,0,4,0,0,0,,,0.0,0.0,0.0,,44.92432999610901,False,True,,False,False,True
7ea75dd386,Abhishek,4,Converts text foramt to json. More of code maintainability.,0,3,4,0,0,0,,,0.0,0.0,0.0,,123.01697087287904,False,True,,False,False,True
9d19d966b4,Abhishek,4,Spelling correction/Rename,0,0,4,0,0,0,,,0.0,0.0,0.0,,75.85561513900757,False,True,,False,True,True
3d8d3504d2,Abhishek,4,Driver update,0,4,0,4,4,0,,,0.0,0.0,0.0,,230.12681698799133,False,True,,False,True,True
a2e3fe5f24,Abhishek,4,code refactoring,0,0,4,0,0,0,,,0.0,0.0,0.0,,39.224303007125854,False,True,,False,True,True
5b3dc949f5,Abhishek,4,Fixes an error handling bug by ensuring proper cleanup with ida_simple_remove().,4,0,3,0,0,0,2.0,0.0,,,,,185.7538449764252,False,True,,False,True,True
f1d0821bf3,Abhishek,4,Adds new functionality,0,0,0,4,4,0,,,,,,,186.7379209995269,False,True,,False,False,False
90b8c2c8f9,Abhishek,4,Code refactoring,0,3,4,0,0,0,,,,,,,75.3934109210968,False,True,,False,True,True
914813cc52,Abhishek,4,"Code refactoring, improves code readability",0,0,4,0,0,0,,,,,,,79.11610984802246,False,True,,False,True,True
42475735ad,Abhishek,4,Code cleaning,0,0,4,0,0,0,,,,,,,32.994431018829346,False,True,,False,True,True
24873b8859,Abhishek,4,Code refactoring,0,0,4,0,0,0,,,,,,,35.6605429649353,False,True,,False,False,True
b57774ccf5,Abhishek,4,"Code refactoring, Code cleaning",0,0,4,0,0,0,,,,,,,42.78925204277039,False,True,,False,True,True
ec868592f5,Abhishek,4,"Code refactoring, remove redundant code.",0,0,4,0,0,0,,,,,,,38.72734379768371,False,True,,False,True,True
6e1e59c1ca,Abhishek,4,"Code refactoring, code cleanup",0,0,4,0,0,0,,,,,,,51.23284792900085,False,True,,False,True,True
905eebcf28,Abhishek,4,"Code refactoring, code cleanup",0,0,4,0,0,0,,,,,,,21.98276305198669,False,True,,False,True,True
97115f5f0f,Abhishek,4,Changes data type to bool.,0,4,3,0,0,0,,,,,,,46.38943266868591,False,True,,False,True,True
a39a6b330b,Abhishek,4,"Code refactoring, code cleanup",0,0,4,0,0,0,,,,,,,19.01690697669983,False,True,,False,True,True
362e54e48b,Abhishek,4,Updates fbtft_init_display() function.,0,4,4,0,0,0,,,,,,,165.89199900627136,False,True,,False,True,True
ad30d108a5,Abhishek,4,"Code refactoring, code cleanup",0,4,4,0,0,0,,,,,,,30.235802173614506,False,True,,False,True,True
944d95f766,Abhishek,4,Code cleaning,0,0,4,0,0,0,,,,,,,38.65527892112732,False,True,,False,True,True
059ee82b64,Abhishek,4,Commit addresses an issue with the allocation strategy in unx_lookup_cred(),4,0,0,0,0,0,4.0,4.0,0.0,4.0,0.0,The commit addresses an issue with memory allocation,88.54620409011841,False,True,,False,True,True
2564aa7544,Abhishek,4,More about code improvement and adding new feature,0,0,4,4,4,0,,,0.0,0.0,0.0,,113.4373550415039,False,True,,False,True,True
6e87c8f074,Abhishek,4,adds new feature,0,0,0,4,0,0,,,0.0,0.0,0.0,,71.77596497535706,False,True,,False,False,False
80d691854f,Abhishek,4,Introduces a new feature by adding support for the SCP,0,0,0,4,0,0,,,0.0,0.0,0.0,,83.62155795097351,False,True,,False,True,True
c8bd296cca,Abhishek,4,Fixes an issue where the __cbc-aes-neonbs algorithm would fail to register on boot due to missing fallback algorithms.,4,0,0,0,0,0,4.0,0.0,,,,,82.80077505111694,False,True,,False,True,True
8f0588e80e,Abhishek,4,Commit fixes a specific bug related to improper error handling of the nvmem_device_find function's return value.,4,0,0,0,0,0,4.0,0.0,,,,,92.11258697509766,False,True,,False,False,True
ad5c5690de,Abhishek,4,Introduces new helper function which comes under new feature,0,0,0,4,0,0,,,,,,,70.43960094451904,False,True,,False,True,True
b5fa1d09f1,Abhishek_1,4,prc,0,0,4,0,0,0,4.0,0.0,,,,,125.1498439,False,False,,False,False,False
dfafa56029,Abhishek,4,Code refactoring,0,0,4,0,0,0,,,,,,,62.50699281692505,False,True,,False,True,True
a7663c89f4,Abhishek,4,Addresses a specific build error by ensuring that necessary symbols are exported.,4,0,0,0,0,0,4.0,0.0,,,,,68.10880327224731,False,True,,False,True,True
c86d18f4aa,Abhishek,4,Addresses a specific memory leak issue ,4,0,0,0,0,0,4.0,4.0,0.0,4.0,0.0,"Memory leak, which is a type of memory bug",97.73986506462096,False,True,,False,True,True
bb2aa78e9a,Abhishek,4,code refactoring,0,0,4,0,0,0,,,,,,,107.8870038986206,False,True,,False,True,True
f93e2a100e,Abhishek,4,It is a BPC as it prevents potential wrong memory access in future.,0,4,0,0,0,0,,,,,,,206.24319791793823,False,True,,False,False,True
c3ad8d23bc,Abhishek,4,Introduce new feature as a function.,0,0,0,4,0,0,,,,,,,73.8523850440979,False,True,,False,True,True
48bff1053c,Abhishek,4,"Refines the initialization process of /dev/urandom, making it more reliable and robust across different architectures.",0,4,4,0,0,0,,,,,,,39.954972982406616,False,True,,False,False,
5a48b7433a,Abhishek,4,"Grammar and spelling issues, Code refactoring",0,0,4,0,0,0,,,,,,,52.23194313049317,False,True,,False,False,True
e5fc78252c,Abhishek,4,New feature,0,0,4,4,0,0,,,,,,,123.55815196037292,False,True,,False,True,True
862a876c3a,Abhishek,4,Fixes a specific issue with the DSC slice reset calculation,4,0,0,0,0,0,4.0,0.0,,,,,36.019484996795654,False,True,,False,True,True
ef1a0808a2,Abhishek,4,"Code improvement, refactoring",0,0,4,0,0,0,,,,,,,57.959524154663086,False,True,,False,False,False
16ed828b87,Abhishek,4, Fixes resource leak by adding the missing iounmap() call,4,0,0,0,0,0,4.0,3.0,0.0,4.0,0.0,Fixes Memory leak issue,118.03966689109802,False,True,,False,True,True
b087a381d7,Abhishek,4,Fixes issue related to improper resource release.,4,0,0,0,0,0,4.0,4.0,0.0,4.0,0.0,Fixes memory leak issue but not sure,85.1145761013031,False,True,,False,True,True
5dc6ce767d,Abhishek,4,Introduces a new feature by adding support for the Renesas RZ/V2L SoC,0,0,0,4,4,0,,,,,,,76.63515973091125,False,True,,False,True,True
8b1ac84dcf,Abhishek,4,Fixes documentation error.,0,0,4,0,0,0,,,,,,,122.552747964859,False,True,,False,True,True
7c8881b779,Abhishek,4,Fixes memory leak issue by ensuring that allocated memory is freed in the event of an error.,4,0,0,0,0,0,0.0,3.0,0.0,4.0,0.0,memory leak can be considered here a memory bug.,37.415509939193726,False,True,,False,True,True
907862e9ae,Abhishek,4,Fixes infinite loop error,4,0,0,0,0,0,4.0,4.0,4.0,0.0,0.0,Infinite loop comes under timing and execution bug.,81.58046793937683,False,False,,False,False,False
5f24d5a579,Abhishek,4,"Improves the code by ensuring uniform handling of ""high"" userspace addresses across different functions and architectures.",0,4,4,0,0,0,4.0,0.0,,,,,67.85121583938599,False,True,,False,False,
6e1ff1459e,Abhishek,4,Introduces new feature,0,0,4,4,0,0,,,,,,,48.10957908630371,False,True,,False,True,True
0adc2ab0e8,Abhishek,4,The commit prevents potential issues related to IO splitting by ensuring consistent io_flags.,0,4,0,0,0,0,,,0.0,0.0,0.0,,110.73365688323976,False,True,,False,True,True
fa1ef24ae2,Abhishek,4,Code refactoring: replaces warning with information message.,0,0,4,0,0,0,,,0.0,0.0,0.0,,65.59359526634216,False,True,,False,True,True
3e5a8e8494,Abhishek,4," By resetting the GCC_SDCC_BCR register before each initialization, commit prevents future bugs.",1,4,0,0,0,0,0.0,0.0,,,,,120.05626106262208,False,True,,False,True,True
570a4bf744,Abhishek,4,Fixes bug where the MR computation could result in a zero value during READ replies.,4,0,0,0,0,0,4.0,0.0,,,,,141.41038489341736,False,True,,False,False,False
a7ecbe92b9,Abhishek,4,Fixes  concurrency bug by ensuring proper locking around accesses to card->local_node and card->bm_retries,4,0,0,0,0,0,4.0,4.0,4.0,0.0,0.0,Race condition,157.80595207214355,False,True,,False,True,True
93a8417088,Abhishek,4,Fixes an issue with the hardware counters in the Ocelot switch driver ,4,0,0,0,0,0,4.0,3.0,2.0,0.0,0.0,Not sure but hit counters can be considered under Timing and Execution bug.,238.1931629180908,False,True,,False,True,True
c223929418,Abhishek,4,This fix  ensures that only registered groups are removed. It is clearly BPC but i am not sure whether it should be considered as BFC as well.,3,4,0,0,0,0,0.0,0.0,,,,,161.6064829826355,False,True,,False,True,True
4df002d908,Abhishek,4,Code improvement/ refactoring: removing an unnecessary dependency.,0,0,4,0,0,0,,,,,,,80.28491497039795,False,True,,False,True,True
fb036ad7db,Abhishek,4,Increases the allocated memory.,0,4,0,0,0,0,,,,,,,79.83010506629944,False,True,,False,True,True
4e5bc0a9a1,Abhishek,4,Introduces a new feature that allows io_uring to store and return two additional 64-bit values with each CQE32.,0,0,4,4,0,0,,,,,,,117.0911111831665,False,True,,False,True,True
e24ccaaf7e,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,50.7439181804657,False,True,,False,True,True
f624506f98,Abhishek,4,Improves code structure,0,3,4,0,0,0,,,,,,,86.52743601799011,False,True,,False,True,True
9aeb7f99a1,Abhishek,4,"Fixes issues where accesses to RCU-protected pointers were not properly annotated, causing sparse warnings.",3,3,0,0,0,0,0.0,2.0,2.0,0.0,0.0,It can prevent race conditions but am not sure.,300.020947933197,False,True,,False,True,True
e2efb6359e,Abhishek,4,Removes unnecessary WBINVD instruction in virtual environments.,0,4,4,0,0,0,,,,,,,89.05118918418884,False,True,,False,True,True
aeb8441203,Abhishek,4,Wraps literal addresses in absolute_pointer(). It fixes the warning but i am not sure whether it is BFC or not.,2,4,4,0,0,0,0.0,0.0,,,,,163.36160707473755,False,True,,False,True,True
5a0893088a,Abhishek,4,Code cleaning/refactoring,0,0,4,0,0,0,,,,,,,36.9121310710907,False,True,,False,False,True
f5c0b4f304,Abhishek,4,Code refactoring,0,0,4,0,0,0,,,,,,,65.61483407020569,False,True,,False,False,True
327c348988,Abhishek,4,Improves the kernel's logging capabilities by providing more detailed information about the system's physical address space,0,0,4,0,0,0,,,,,,,264.4612600803375,False,True,,False,True,True
fcdc03f78d,Abhishek,4,Code cleanup,0,0,4,0,0,0,,,,,,,26.57958602905273,False,True,,False,False,False
710c8d6c02,Abhishek,4,It fixes sparse warning by declaring non-global as static.,0,4,3,0,0,0,,,,,,,214.2353229522705,False,True,,False,False,True
a59f7a7f76,Abhishek,4,Modifies the Makefile configuration.,0,0,4,0,0,0,,,,,,,2865.395396232605,False,True,,False,True,True
03f16cd020,Abhishek,4,Introduces new configuration option  to the kernel build system. ,0,4,4,0,0,0,,,,,,,321.8078501224518,False,True,,False,False,False
d6d0c7f681,Abhishek,4, Adds a new feature bit for PerfMonV2,0,0,0,4,0,0,,,,,,,85.92542505264282,False,True,,False,True,True
ddaefa209c,Abhishek,4,Prevents future bugs related to incorrect driver conversions and incomplete registrations.,0,4,0,0,0,0,,,,,,,264.5353410243988,False,True,,False,True,True
d9edc4bc67,Abhishek_1,4,bpc,0,4,0,0,0,0,0.0,0.0,,,,,23.61826992,False,False,,False,False,False
0c9ee5ba75,Abhishek_1,4,prc,0,0,4,0,0,0,4.0,0.0,,,,,29.23305202,False,False,,False,False,False
bfb5711e24,Abhishek,4,Code refactoring.,0,0,4,0,0,0,,,,,,,41.15466284751892,False,True,,False,False,True
116c3f4a78,Abhishek,4,Fixes an issue: maximum brightness for the Dream Cheeky device was not set correctly,4,0,0,0,0,0,0.0,0.0,,,,,68.10201406478882,False,True,,False,True,True
6eaf08770e,Abhishek,4, Introduces a warning when a sleep duration greater than 10 milliseconds is detected. ,0,4,0,0,0,0,,,,,,,315.41556310653687,False,True,,False,True,True
002752af7b,Abhishek,4,Improves the code by simplifying error handling.,0,4,4,0,0,0,,,,,,,116.7104389667511,False,True,,False,True,True
f6e109a0af,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,52.94794797897339,False,True,,False,True,True
590a8e564c,Abhishek,4, Commit prevents potential data corruption on the CEC bus,3,0,0,0,0,0,4.0,4.0,4.0,0.0,4.0,I think it comes under both Timing and Execution bug and Exchange of Information bug. Not sure,227.5508179664612,False,True,,False,False,False
a5e9e202fe,Abhishek,4,Adds a power-domains property to the device tree bindings.,0,4,4,0,0,0,,,,,,,176.41622304916382,False,True,,False,True,True
8551ed70dd,Abhishek,4,Improves the MAINTAINERS file by ensuring it accurately reflects the current state of the codebase and includes all relevant files.,0,4,4,0,0,0,,,,,,,100.910001039505,False,True,,False,False,False
831f87424d,Abhishek,4,Code improvement,0,4,4,0,0,0,,,,,,,46.3305606842041,False,True,,False,True,True
63c34cb4c6,Abhishek,4,Introduces a helper function.,0,4,4,0,0,0,,,,,,,87.51967167854309,False,True,,False,False,False
f51debc256,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,48.92495393753052,False,True,,False,True,True
5a5866c28b,Abhishek,4,Version / Documentation update,0,0,0,0,0,0,,,,,,,362.9074349403381,False,True,,False,True,True
89c30dd221,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,114.92754077911376,False,True,,False,False,False
7cb29b1c99,Abhishek,4,Add test cases to prevent future bugs.,0,4,0,0,0,0,,,,,,,89.82507085800171,False,True,,False,False,False
4dc84c06a3,Abhishek,4,New feature,0,0,0,4,4,0,,,,,,,79.4394199848175,False,True,,False,True,True
c6c1f11b69,Abhishek,4,"Fixes an issue where different error conditions returned the same error code, making it difficult to diagnose and handle specific errors correctly.",0,4,4,0,0,0,,,,,,,114.74354696273804,False,True,,False,True,True
0bd5ab511e,Abhishek,4,Code improvement/readability,0,0,4,0,0,0,,,,,,,62.941133975982666,False,True,,False,False,False
6fd1d51cfa,Abhishek,4,New feature,0,0,0,4,4,0,,,,,,,74.38676524162292,False,True,,False,True,True
fd3040b939,Abhishek,4,New feature: By adding support for the Sunplus SP7021 SoC in the form of an Ethernet driver.,0,0,0,4,4,0,,,,,,,185.49014520645144,False,True,,False,True,True
7b8b82224c,Abhishek,4,Fixes warning by removing unnecessary code.,0,0,4,0,0,0,,,,,,,248.38295984268188,False,True,,False,False,True
1397af5bfd,Abhishek,4,code cleaning,0,0,4,0,0,0,,,,,,,49.74246501922608,False,True,,False,True,True
3128ea0169,Abhishek,4,"Fixes an issue where the driver was incorrectly dropping frames with non-standard VHT MCS10-11 rates, even though the hardware can handle them correctly. There is not major code change but i think it BFC.",4,0,0,0,0,0,2.0,3.0,0.0,0.0,4.0,Improves the exchange of information between devices but not sure,38.92454123497009,False,True,,False,True,
abba345311,Abhishek_1,4,BPC,0,4,0,0,0,0,0.0,0.0,,,,,35.18326998,False,False,,False,False,False
d1ddc536df,Abhishek,4,Adds a new feature.,0,4,0,4,4,0,,,,,,,103.99384069442748,False,True,,False,True,True
e950329880,Abhishek_1,4,bpc,0,4,0,0,0,0,4.0,4.0,0.0,4.0,0.0,"Potential array bounds warning , which is related to memory access.",49.05066514,False,False,,False,False,False
9b80ccda23,Abhishek,4,"Fixes a race condition bug caused by the removal of the rcu_read_lock() in bond_ethtool_get_ts_info(). Also, dereferencing of invalid pointers.",4,4,0,0,0,0,4.0,4.0,4.0,4.0,0.0,Race condition and dereferencing of invalid pointers.,159.8201220035553,False,True,,False,False,False
0255571a16,Abhishek,4,Code refactoring,0,4,4,0,0,0,,,,,,,146.43791604042053,False,True,,False,True,True
12aeaaba08,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,30.594861030578613,False,True,,False,True,True
d8fc085509,Abhishek,4,Code improvement,0,0,4,0,0,0,,,,,,,43.41963529586792,False,True,,False,True,True
081e8432ad,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,38.76969504356384,False,True,,False,False,True
f2701e0ffd,Abhishek,4,Documentation Update,0,0,4,0,0,0,,,,,,,33.9512140750885,False,True,,False,False,False
cc2f2df48a,Abhishek,4,Introduces a new feature by adding audio support to the Device Tree bindings for the it66121 HDMI bridge.,0,0,0,4,4,0,,,,,,,246.05529689788816,False,True,,False,True,True
4194442daf,Abhishek,4,It makes the pointer constant.,0,4,4,0,0,0,,,,,,,166.12433385849,False,True,,False,True,True
16a54d4ee7,Abhishek,4,Incorrect formatting in sysfs show functions,0,3,4,0,0,0,,,,,,,98.91459894180298,False,True,,False,False,False
5c190e5394,Abhishek,4,Code improvement,0,3,4,0,0,0,,,,,,,75.6544771194458,False,True,,False,False,False
e9b67ec2d3,Abhishek,4,code refactoring,0,0,4,0,0,0,,,,,,,51.002861976623535,False,True,,False,True,True
618f5df1f6,Abhishek,4,The commit addresses the issue of excessive warnings caused by benign unclaimed register accesses.,0,3,4,0,0,0,,,,,,,128.24043202400208,False,True,,False,False,True
a90b8fc9ca,Abhishek,4, Fixes a compliance issue with the HDMI specification by ensuring GCP is only enabled for Deep Color when supported by the sink.,3,0,0,0,0,0,0.0,4.0,0.0,0.0,4.0,Ensures proper transmission of GCP thus improving the exchange of information. Not sure,222.53615593910217,False,True,,False,True,True
b76ecff831,Abhishek,4,Adds warning and updated comments,0,3,4,0,0,0,,,,,,,105.9869351387024,False,True,,False,True,True
fb197474ed,Abhishek,4,Code update/refactoring,0,0,4,0,0,0,,,,,,,38.168070793151855,False,True,,False,True,True
a772105cfa,Abhishek,4,Updates the structure of LTTPR and UHBR. It is more of BPC,1,4,0,0,0,0,0.0,0.0,,,,,188.30477499961853,False,True,,False,True,True
0f12a22f37,Abhishek_1,4,BPC,0,4,0,0,0,0,4.0,4.0,0.0,4.0,0.0,Directly addresses memory management by ensuring correct updates to the TLB and preventing stale PTEs in the cache.,23.86898732,False,False,,False,False,False
60f6fe665e,Abhishek_1,4,bpc,0,4,0,0,0,0,0.0,0.0,,,,,25.99274707,False,False,,False,False,False
72907bff3b,Abhishek,4,Adds new feature,0,0,0,4,4,0,,,,,,,145.0043559074402,False,True,,False,True,True
09570c5010,Abhishek,4,Code improvement/refactoring. Easy to understand,0,0,4,0,0,0,,,,,,,250.7530872821808,False,True,,False,True,True
50a7d025ca,Abhishek,4,Adds a handler for creating RAS poison creation handler.,0,4,0,0,0,0,,,,,,,107.01503276824953,False,True,,False,True,True
f716113aac,Abhishek,4,Adds validation checks for table signatures and checksums.,0,4,4,0,0,0,,,,,,,321.7613501548767,False,True,,False,True,True
17edb8e1e3,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,17661.933080911636,False,True,,False,True,True
6a47a16dce,Abhishek,4,Code improvement/refactoring,0,4,0,0,0,0,,,,,,,105.12971520423888,False,True,,False,False,True
e20b77c14b,Abhishek,4,Improves naming convention.,0,0,4,0,0,0,,,,,,,175.25812196731567,False,True,,False,True,True
fb4f4f4256,Abhishek,4,Fixes memory leak issue,4,0,0,0,0,0,4.0,4.0,0.0,4.0,0.0,Memory leak bug,65076.12947201729,False,True,,False,True,True
6f3c9dbb65,Abhishek,4,Fixes null pointer issue.,4,0,0,0,0,0,0.0,0.0,,,,,68.2761778831482,False,True,,False,True,True
65b462fc7e,Abhishek,4,New feature by enabling GENERIC0_INT for gfx/compute pipes,0,0,0,4,0,0,,,,,,,61.01239919662475,False,True,,False,True,True
8da1170a16,Abhishek,4,New feature,0,0,0,4,0,0,,,,,,,71.55470180511475,False,True,,False,True,True
cae5c1ab05,Abhishek,4,Remove redundant code/code cleaning,0,4,4,0,0,0,,,,,,,66.93213105201721,False,True,,False,True,True
2fc092d4c7,Abhishek,4,"Fixes bug related to the incorrect handling of the ""me"" field in the map_queue packet.",4,0,0,0,0,0,4.0,3.0,4.0,0.0,0.0,It involves scheduling  of GFX,183.88121700286865,False,True,,False,False,True
0ef882074e,Abhishek,4,New feature,0,0,0,4,0,0,,,,,,,57.54176616668701,False,True,,False,True,True
9995c1d096,Abhishek_2,4,nfc,0,0,0,4,0,0,0.0,0.0,,,,,83.99915695,False,False,,False,False,True
80890c5ea0,Abhishek,4,Improves driver configuration. code refactoring,0,0,4,0,0,0,,,,,,,103.47943305969238,False,True,,False,False,False
1e029397d1,Abhishek,4,code refactoring,0,0,4,0,0,0,,,,,,,37.76392984390259,False,True,,False,True,True
5099478e43,Abhishek,4,Changes the configuration mechanism to improve compatibility.,0,4,4,0,0,0,,,,,,,69.83560609817505,False,True,,False,False,False
82806744fd,Abhishek,4,Fixes bug related to the maximum mapping size calculation in the swiotlb module.,4,0,0,0,0,0,0.0,4.0,0.0,4.0,0.0,Addresses an issue related to memory mapping and alignment,273.0198531150818,False,True,,False,True,True
e730558adf,Abhishek,4,Corrects the logic for handling filesystem events,3,0,3,0,0,0,0.0,4.0,0.0,0.0,2.0,Exchange of event notification information between parent and child nodes in the filesystem can be considered as exchange of information but not sure,214.42064213752747,False,True,,False,True,True
537f8ffbdf,Abhishek,4,Code refactoring,0,0,4,0,0,0,,,,,,,29.218019008636475,False,True,,False,False,True
73ab99aad5,Abhishek,4,Changes configuration,0,0,4,0,0,0,,,,,,,167.31372594833374,False,True,,False,True,True
42da167bbd,Abhishek_1,4,prc,0,0,4,0,0,0,0.0,0.0,,,,,20.93154097,False,False,,False,False,False
24a3db53ec,Abhishek,4,Updates binding conventions,0,4,4,0,0,0,,,,,,,493.7662701606751,False,True,,False,True,True
23347c90e2,Abhishek,4,Improves code quality and Updates binding conventions,0,4,4,0,0,0,,,,,,,26.39165091514587,False,True,,False,True,True
1ed914e341,Abhishek,4,New feature,0,0,0,4,0,0,,,,,,,55.97102379798889,False,True,,False,True,True
05f333b746,Abhishek,4,Introduces a new feature by adding support for the ethqos Ethernet controller on the SM8150 SoC.,0,0,0,4,0,0,,,,,,,52.4397988319397,False,True,,False,False,False
7cbeeb0553,Abhishek_1,4,BPC,0,4,0,0,0,0,0.0,0.0,,,,,96.79543304,False,False,,False,False,False
d3a20dcbca,Abhishek,4,Documentation update,0,0,4,0,0,0,,,,,,,43.14974808692932,False,True,,False,False,False
1dcf37365e,Abhishek,4,Updates the format of the bindings,0,4,4,0,0,0,,,,,,,61.858442068099976,False,True,,False,True,True
7058e68c2f,Abhishek,4,Code cleaning,0,0,4,0,0,0,,,,,,,28.90153694152832,False,True,,False,True,True
322842ea3c,Abhishek,4,Fixes a bug where a missing swap_free() could lead to swap entry leaks when arch_unmap_one() fails.,4,0,0,0,0,0,4.0,4.0,0.0,4.0,0.0,"Deals with memory management issues, specifically related to swap entry handling.",217.1816020011902,False,True,,False,True,True
75c96ccea2,Abhishek,4,Spelling change,0,0,4,0,0,0,,,,,,,76.20013999938965,False,True,,False,False,True
b9f3973ab3,Abhishek,4,New feature,0,0,0,4,0,0,,,,,,,45.62296104431152,False,True,,False,True,True
34886e796c,Abhishek,4,code refactoring,0,0,4,0,0,0,,,,,,,49.37277293205261,False,True,,False,True,True
cf8f4462e5,Abhishek,4,code refactoring,0,0,4,0,0,0,,,,,,,30.92197895050049,False,True,,False,True,True
cb55f27ac9,Abhishek,4,code cleaning / refactoring,0,0,4,0,0,0,,,,,,,49.9765350818634,False,True,,False,False,True
99bd995655,Abhishek,4,New feature,0,0,3,4,0,0,,,,,,,105.1746952533722,False,True,,False,True,True
e945c653c8,Abhishek,4,code refactoring and documentation of the flags,0,3,4,0,0,0,,,,,,,75.1088240146637,False,True,,False,True,True
4e05a4b329,Abhishek,4,Adds checks for the return value of rxe_get() in the tasklets to detect future bugs.,0,4,0,0,0,0,,,,,,,91.42316603660583,False,True,,False,True,True
a3b774342f,Abhishek_2,4,bfc,4,0,0,0,0,0,0.0,0.0,,,,,26.65819192,False,False,,False,False,True
e200904b27,Abhishek,4,"Code refactoring, removes redundant code.",0,0,4,0,0,0,,,,,,,198.0975561141968,False,True,,False,True,True
df22168207,Abhishek,4,Code readability and refactoring,0,0,4,0,0,0,,,,,,,189.6872498989105,False,True,,False,True,True
84c9829d16,Abhishek,4,New feature,0,0,0,4,0,0,,,,,,,61.93953895568848,False,True,,False,True,True
801179b670,Abhishek,4,Code refactoring by removing .is_enabled.,0,0,4,0,0,0,,,,,,,61.373751163482666,False,True,,False,True,True
609cc5e1a8,Abhishek,4,Code improvement by replacing the old api with new.,0,4,4,0,0,0,,,,,,,55.91675400733948,False,True,,False,True,True
50cfde3349,Abhishek,4,Documentation update: replaces the original text author with the current Rockchip clock maintainer.,0,0,4,0,0,0,,,,,,,149.6217520236969,False,True,,False,False,False
3b49ae380c,Abhishek,4,Commit fixes the error check for the return value of platform_get_irq() in the ipaq-micro driver to correctly handle negative values.,4,0,0,0,0,0,4.0,0.0,,,,,75.17827486991882,False,True,,False,True,True
ee74fdf0ca,Abhishek,4,"Code refactoring, code understandability",0,0,4,0,0,0,,,,,,,66.9412989616394,False,True,,False,False,False
287f1ee38a,Abhishek,4,Improves code quality by reducing its size.,0,0,4,0,0,0,,,,,,,74.18062901496887,False,True,,False,True,True
ce0091a0e0,Abhishek,4,Fixes warning and improves the code quality by ensuring all symbols are correctly declared and placed.,0,4,4,0,0,0,,,,,,,83.13573980331421,False,True,,False,False,False
82cd4bacff,Abhishek,4, Fixes a bug related to the incorrect handling of transaction IDs,4,0,0,0,0,0,2.0,1.0,2.0,2.0,2.0,,240.96593403816223,False,True,,False,True,True
d3345fecf9,Abhishek,4,New feature by adding the requires_cpu flag to handle uncore events correctly.,0,4,0,4,0,0,,,,,,,68.08475804328918,False,True,,False,True,True
607c04a044,Abhishek,4,Updates the MMP DMA driver to use the generic dma-channels property instead of the deprecated #dma-channels. This will prevent future bugs.,0,4,4,0,0,0,,,,,,,74.59287905693054,False,True,,False,True,True
